"","response_id","respondent_gender","gender_string","win","gender_male","gender_female","age_29","age_45","age_65","num_child_0","num_child_1","num_child_3","occ_teacher","occ_lawyer","occ_politician","occ_homemaker","years_in_pol_0","years_in_pol_1","years_in_pol_3","years_in_pol_8","spouse_occ_politician","spouse_occ_doctor","spouse_occ_farmer","spouse_occ_unmarried","caste_forward","caste_backward"
"51","5f3bdb75-d911-575c-7a24-a10df3973599","Female","Male",1,"1","0","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1"
"52","5f3bdb75-d911-575c-7a24-a10df3973599","Female","Female",0,"0","1","0","1","0","1","0","0","1","0","0","0","0","0","1","0","0","0","1","0","1","0"
"53","5f3bdb76-0fc5-4461-b9c5-39eae654bf41","Female","Female",1,"0","1","0","1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1"
"54","5f3bdb76-0fc5-4461-b9c5-39eae654bf41","Female","Male",0,"1","0","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1"
"55","5f3bdb76-4eb4-38a1-32bb-76cedba21015","Female","Female",1,"0","1","1","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1"
"56","5f3bdb76-4eb4-38a1-32bb-76cedba21015","Female","Male",0,"1","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0"
"57","5f3bdb7d-c281-3edb-e190-cdca92b2b910","Female","Female",1,"0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0","1"
"58","5f3bdb7d-c281-3edb-e190-cdca92b2b910","Female","Male",0,"1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","1"
"59","5f3bdb7f-8555-9a26-263a-e5725fa8ae63","Female","Male",1,"1","0","1","0","0","0","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","1"
"60","5f3bdb7f-8555-9a26-263a-e5725fa8ae63","Female","Male",0,"1","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1"
"61","5f3bdb85-d32a-7712-62dc-329cceeede9f","Female","Male",1,"1","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","1"
"62","5f3bdb85-d32a-7712-62dc-329cceeede9f","Female","Male",0,"1","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1"
"63","5f3bdb8a-01d7-9527-da14-0029feb90fff","Male","Male",1,"1","0","0","1","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0"
"64","5f3bdb8a-01d7-9527-da14-0029feb90fff","Male","Male",0,"1","0","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","1"
"65","5f3bdb8c-b1cb-f860-5bef-15f187763723","Female","Female",1,"0","1","0","0","1","0","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1"
"66","5f3bdb8c-b1cb-f860-5bef-15f187763723","Female","Male",0,"1","0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","0","0","1"
"67","5f3bdb8e-f110-d360-ebb9-14c05db19a5c","Female","Female",1,"0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"68","5f3bdb8e-f110-d360-ebb9-14c05db19a5c","Female","Male",0,"1","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1"
"69","5f3bdb8f-85c8-2fd6-1de6-016f4dde1206","Female","Female",1,"0","1","1","0","0","0","1","0","0","1","0","0","0","0","0","1","0","1","0","0","1","0"
"70","5f3bdb8f-85c8-2fd6-1de6-016f4dde1206","Female","Male",0,"1","0","0","1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","1","0","1"
"71","5f3bdb91-0a0e-d254-25a3-7866e9b7cc0a","Female","Female",1,"0","1","1","0","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","1","0"
"72","5f3bdb91-0a0e-d254-25a3-7866e9b7cc0a","Female","Male",0,"1","0","0","0","1","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0","1"
"73","5f3bdb94-41a8-575e-1216-9b78a9be466c","Female","Male",1,"1","0","0","0","1","1","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","1"
"74","5f3bdb94-41a8-575e-1216-9b78a9be466c","Female","Male",0,"1","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1","1","0"
"75","5f3bdb96-f86a-05d9-66af-8631f44d5740","Female","Female",1,"0","1","1","0","0","0","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0","1"
"76","5f3bdb96-f86a-05d9-66af-8631f44d5740","Female","Male",0,"1","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","0","1"
"77","5f3bdb97-4d16-e934-8333-c41d07cc6ba4","Male","Male",1,"1","0","0","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0"
"78","5f3bdb97-4d16-e934-8333-c41d07cc6ba4","Male","Male",0,"1","0","1","0","0","1","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","1"
